Date,Vendor,Pro,Site,BSC,Cell,TRX,SDCCH,TCH,Trafic offer,SD Attempt,SD Cong,SCR,SD Suc,SD Drop,SDR,TCH Attempt,TCH Succ,TCH Cong,TCR,TASR,CSSR,Call Suc,Call Drop,CDR,HO Attempt,HO Suc,HOSR,HI Attempt,HI Suc,HISR,Erlang peak,Erlang HR,TU (non HR),% Traffic HR,Erl/TRx,TU 80%,TU 100%,No TRX site,CSSR fail,HO fail,HI fail,DL LLC Data Volume (MB),UL LLC Data Volume (MB),DL TBF Congestion Rate (DTCR),UL TBF Congestion Rate (UTCR)
10/3/2014 11:30,ZTE,SOF,SOF029,BCMP04,SOF0292,2,32,10,5.084,204,0,0,198,0,0,60,60,0,0,166.67,100,100,0,0,56,56,100,53,53,100,1.1242,0.3125,22.11,27.79754,0.5621,9.784160139,8.529590288,6,0,0,0,73.1105,13.3041,0,0
10/3/2014 13:30,ZTE,SOF,SOF029,BCMP04,SOF0293,2,32,10,5.084,583,0,0,556,0,0,178,178,0,0,56.18,100,100,1,0.56,87,85,97.7,92,91,98.91,3.5103,2.2728,69.05,64.7466,1.75515,30.55091384,26.63353566,6,0,2,1,94.9031,26.9484,0,0
10/3/2014 12:30,ZTE,SOF,SOF030,BCMP04,SOF0301,2,32,10,5.084,221,0,0,212,0,0,58,58,0,0,172.41,100,100,0,0,27,26,96.3,39,24,61.54,1.5475,0.9894,30.44,63.93538,0.77375,13.46823325,11.74127466,6,0,1,15,183.0352,22.6404,0,0
10/3/2014 12:30,ZTE,SOF,SOF030,BCMP04,SOF0302,2,32,10,5.084,1144,0,0,957,0,0,162,162,0,0,61.73,100,100,0,0,48,44,91.67,59,38,64.41,2.9233,1.8164,57.5,62.13526,1.46165,25.44212359,22.17981791,6,0,4,21,37.5872,8.8228,0,0
10/3/2014 12:30,ZTE,SOF,SOF030,BCMP04,SOF0303,2,32,10,5.084,570,0,0,569,0,0,193,193,0,0,51.81,100,100,1,0.52,216,103,47.69,100,99,99,3.6058,3.5717,70.92,99.05431,1.8029,31.38207137,27.35811836,6,0,113,1,354.1935,76.6165,0,0
10/3/2014 12:30,ZTE,SOF,SOF031,BCMP04,SOF0311,4,48,24,16.63,1899,0,0,1866,0,0,479,479,0,0,20.88,100,100,0,0,117,115,98.29,123,123,100,8.8317,6.0361,53.11,68.34584,2.207925,26.16024882,23.00520969,12,0,2,0,355.8841,84.4985,0,0
10/3/2014 12:30,ZTE,SOF,SOF031,BCMP04,SOF0312,4,48,24,16.63,2545,0,0,2473,0,0,884,884,0,0,11.31,100,100,0,0,156,156,100,145,143,98.62,13.3831,9.7969,80.48,73.20352,3.345775,39.64188389,34.86090128,12,0,0,2,269.2907,51.1797,0,0
10/3/2014 13:30,ZTE,SOF,SOF031,BCMP04,SOF0313,4,48,24,16.63,1184,0,0,1167,0,0,278,278,0,0,35.97,100,100,0,0,83,81,97.59,93,92,98.92,5.3117,3.3919,31.94,63.85715,1.327925,15.73370853,13.83615525,12,0,2,1,670.7117,120.1704,0,0
10/3/2014 13:30,ZTE,SOF,SOF032,BCMP04,SOF0321,2,32,10,5.084,388,0,0,388,0,0,113,113,0,0,88.5,100,100,0,0,55,55,100,52,52,100,2.8797,0.0928,56.64,3.222558,1.43985,25.06266319,21.84901366,6,0,0,0,15.7782,3.0392,0,0
10/3/2014 12:30,ZTE,SOF,SOF032,BCMP04,SOF0322,2,32,10,5.084,648,0,0,633,0,0,212,212,0,0,47.17,100,100,0,0,77,77,100,49,49,100,4.3433,1.7461,85.43,40.20215,2.17165,37.80069626,32.95371775,6,0,0,0,201.1555,41.7739,0,0
10/3/2014 13:30,ZTE,SOF,SOF032,BCMP04,SOF0323,2,32,10,5.084,498,0,0,493,0,0,109,109,0,0,91.74,100,100,0,0,35,35,100,44,43,97.73,2.5822,0.605,50.79,23.42963,1.2911,22.47345518,19.59180577,6,0,0,1,274.4291,47.917,0,0
10/3/2014 11:30,ZTE,SOF,SOF033,BCMP04,SOF0331,2,32,10,5.084,700,0,0,696,0,0,236,236,0,0,42.37,100,100,0,0,53,53,100,57,57,100,3.325,1.9769,65.4,59.45564,1.6625,28.93820714,25.2276176,9,0,0,0,622.3331,116.1275,0,0
10/3/2014 13:30,ZTE,SOF,SOF033,BCMP04,SOF0332,3,48,16,9.828,573,0,0,573,0,0,140,140,0,0,71.43,100,100,1,0.71,65,63,96.92,69,69,100,3.9256,2.3492,39.94,59.84308,1.308533333,19.48188586,16.54277286,9,0,2,0,400.0629,71.2999,0,0
10/3/2014 12:30,ZTE,SOF,SOF033,BCMP04,SOF0333,4,56,23,15.76,2869,0,0,2835,0,0,342,342,0,0,29.24,100,100,0,0,97,97,100,89,87,97.75,6.4972,4.1464,41.23,63.81826,1.6243,20.35463659,17.78592937,9,0,0,2,922.5564,171.4759,0,0
10/2/2014 17:30,ZTE,SOF,SOF034,BCMP04,SOF0341,2,0,10,5.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/2/2014 17:30,ZTE,SOF,SOF034,BCMP04,SOF0342,2,0,10,5.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/2/2014 17:30,ZTE,SOF,SOF034,BCMP04,SOF0343,2,0,10,5.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/3/2014 12:30,ZTE,SOF,SOF035,BCMP04,SOF0351,4,48,24,16.63,4619,0,0,4453,1,0.02,562,562,0,0,17.79,99.98,100,1,0.18,138,137,99.28,152,148,97.37,10.1872,6.6061,61.26,64.84707,2.5468,30.17535545,26.5360771,8,1,1,4,961.5051,198.9868,0,0
10/3/2014 13:30,ZTE,SOF,SOF035,BCMP04,SOF0352,2,32,10,5.084,602,0,0,599,0,0,137,137,0,0,72.99,100,100,0,0,46,46,100,42,41,97.62,1.9556,1.0017,38.47,51.22213,0.9778,17.02001741,14.83763278,8,0,0,1,107.4928,17.7323,0,0
10/3/2014 13:30,ZTE,SOF,SOF035,BCMP04,SOF0353,2,32,10,5.084,890,0,0,879,0,0,180,180,0,0,55.56,100,100,0,0,78,76,97.44,68,68,100,3.4017,2.0547,66.91,60.40215,1.70085,29.60574413,25.80955994,8,0,2,0,221.7614,61.8912,0,0
10/3/2014 12:30,ZTE,SOF,SOF036,BCMP04,SOF0361,2,32,10,5.084,525,0,0,525,0,0,180,179,0,0,55.24,99.44,99.44,1,0.56,39,38,97.44,43,43,100,2.7158,2.6219,53.42,96.54246,1.3579,23.6362054,20.60546282,8,1,1,0,82.959,15.5305,0,0
10/3/2014 12:30,ZTE,SOF,SOF036,BCMP04,SOF0362,4,64,22,14.9,1424,0,0,1416,0,0,467,467,0,0,21.41,100,100,1,0.21,133,132,99.25,132,132,100,8.1519,0.4936,54.71,6.05503,2.037975,27.10073138,23.50605536,8,0,1,0,310.5262,45.6868,0,0
10/3/2014 11:30,ZTE,SOF,SOF036,BCMP04,SOF0363,2,32,10,5.084,713,0,0,701,0,0,177,177,0,0,56.5,100,100,0,0,40,40,100,43,43,100,3.3292,2.06,65.48,61.87672,1.6646,28.97476066,25.25948407,8,0,0,0,376.7686,70.281,0,0
10/3/2014 13:30,ZTE,SOF,SOF037,BCMP04,SOF0371,2,32,10,5.084,1423,0,0,1413,0,0,295,293,0,0,33.67,99.32,99.32,0,0,65,65,100,65,64,98.46,4.5611,4.2958,89.71,94.18343,2.28055,39.69625762,34.60622155,8,2,0,1,409.8816,70.2683,0,0
10/3/2014 12:30,ZTE,SOF,SOF037,BCMP04,SOF0372,2,32,10,5.084,743,0,0,730,0,0,173,173,0,0,57.8,100,100,0,0,72,70,97.22,74,71,95.95,3.0942,1.8911,60.86,61.11758,1.5471,26.92950392,23.47647951,8,0,2,3,283.6998,44.088,0,0
10/3/2014 12:30,ZTE,SOF,SOF037,BCMP04,SOF0373,4,64,22,14.9,3052,0,0,3004,0,0,728,728,0,0,13.74,100,100,3,0.41,79,76,96.2,85,85,100,12.6494,9.2306,84.9,72.97263,3.16235,42.0525266,36.47462514,8,0,3,0,1564.6885,251.8111,0,0
10/3/2014 12:30,ZTE,SOF,SOF038,BCMP04,SOF0381,2,32,10,5.084,302,0,0,281,0,0,79,79,0,0,126.58,100,100,0,0,49,49,100,54,54,100,1.2542,0.0028,24.67,0.2232499,0.6271,10.91557876,9.515933232,6,0,0,0,43.3599,9.596,0,0
10/3/2014 13:30,ZTE,SOF,SOF038,BCMP04,SOF0382,2,32,10,5.084,760,0,0,752,0,0,85,85,0,0,117.65,100,100,0,0,44,44,100,42,42,100,3.5011,0.7186,68.87,20.52498,1.75055,30.47084421,26.56373293,6,0,0,0,181.0087,29.9897,0,0
10/3/2014 13:30,ZTE,SOF,SOF038,BCMP04,SOF0383,2,32,10,5.084,822,0,0,802,0,0,87,87,0,0,114.94,100,100,0,0,66,64,96.97,67,66,98.51,1.7861,0.1242,35.13,6.953698,0.89305,15.54482158,13.55159332,6,0,2,1,504.2537,65.2255,0,0
10/3/2014 13:30,ZTE,SOF,SOF039,BCMP04,SOF0391,4,48,24,16.63,2053,0,0,2032,0,0,658,658,0,0,15.2,100,100,2,0.3,187,184,98.4,189,186,98.41,11.6183,4.6889,69.86,40.35788,2.904575,34.41439573,30.2638708,12,0,3,3,529.2046,84.6637,0,0
10/3/2014 13:30,ZTE,SOF,SOF039,BCMP04,SOF0392,4,56,23,15.76,1696,0,0,1681,0,0,492,492,0,0,20.33,100,100,0,0,143,143,100,141,141,100,9.2656,6.6561,58.79,71.83669,2.3164,29.02756892,25.36435806,12,0,0,0,475.7415,83.4392,0,0
10/3/2014 13:30,ZTE,SOF,SOF039,BCMP04,SOF0393,4,48,24,16.63,1015,0,0,1005,0,0,315,315,0,0,31.75,100,100,2,0.63,122,122,100,122,120,98.36,7.3889,5.3861,44.43,72.89448,1.847225,21.88655213,19.24693931,12,0,0,2,384.9654,88.6745,0,0
10/2/2014 17:30,ZTE,SOF,SOF040,BCMP04,SOF0401,3,0,16,9.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
10/2/2014 17:30,ZTE,SOF,SOF040,BCMP04,SOF0402,2,0,10,5.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
10/2/2014 17:30,ZTE,SOF,SOF040,BCMP04,SOF0403,2,0,10,5.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
10/3/2014 13:30,ZTE,SOF,SOF041,BCMP04,SOF0411,4,64,22,14.9,2396,0,0,2318,0,0,370,370,0,0,27.03,100,100,0,0,139,138,99.28,142,141,99.3,8.0186,0.8228,53.82,10.26114,2.00465,26.65757979,23.12168397,11,0,1,1,890.5133,128.1338,0,0
10/3/2014 13:30,ZTE,SOF,SOF041,BCMP04,SOF0412,4,48,24,16.63,1071,0,0,1061,0,0,419,419,0,0,23.87,100,100,0,0,89,89,100,93,91,97.85,7.1025,4.8436,42.71,68.1957,1.775625,21.0382109,18.5009117,11,0,0,2,259.5339,42.7238,0,0
10/3/2014 13:30,ZTE,SOF,SOF041,BCMP04,SOF0413,3,48,16,9.828,2084,0,0,2070,0,0,604,604,0,0,16.56,100,100,0,0,219,219,100,209,208,99.52,11.9064,11.7622,121.15,98.78889,3.9688,59.08883375,50.17446271,11,0,0,1,446.5806,111.4152,0,0
10/3/2014 11:30,ZTE,SOF,SOF042,BCMP05,SOF0421,4,32,26,18.38,8372,0,0,7553,0,0,2308,2295,0,0,4.31,99.44,99.44,18,0.78,1096,1044,95.26,961,954,99.27,27.3372,20.3361,148.73,74.38984,6.8343,74.83493019,64.9031339,12,13,52,7,58.7753,7.292,0,0
10/3/2014 11:30,ZTE,SOF,SOF042,BCMP05,SOF0422,5,56,31,22.83,4576,0,0,4442,0,0,1894,1891,0,0,5.27,99.84,99.84,10,0.53,1415,1377,97.31,1334,1284,96.25,25.6583,23.1431,112.39,90.19733,5.13166,57.09457054,49.79293615,12,3,38,50,115.012,34.4436,0,0
10/3/2014 11:30,ZTE,SOF,SOF042,BCMP05,SOF0423,3,48,16,9.828,2227,0,0,2159,0,0,912,904,0,0,10.87,99.12,99.12,12,1.33,706,644,91.22,577,574,99.48,12.3072,10.4592,125.23,84.9844,4.1024,61.07791563,51.86346397,12,8,62,3,49.545,18.6817,0,0
10/3/2014 11:30,ZTE,SOF,SOF042B,BCMP05,SOF0427,2,24,12,6.615,1261,0,0,1042,0,0,231,229,0,0,42.91,99.13,99.13,4,1.75,733,726,99.05,843,772,91.58,4.455,0.2947,67.35,6.615039,2.2275,31.73076923,26.78893566,9,2,7,71,4.7631,1.0186,0,0
10/3/2014 11:30,ZTE,SOF,SOF042B,BCMP05,SOF0428,3,40,18,11.49,1151,0,0,1087,0,0,377,377,0,0,26.53,100,100,3,0.8,1338,1257,93.95,1360,1333,98.01,8.0297,1.0469,69.88,13.03785,2.676566667,33.83775811,29.36978786,9,0,81,27,17.7539,3.4309,0,0
10/3/2014 12:30,ZTE,SOF,SOF042B,BCMP05,SOF0429,4,56,24,16.63,232,0,0,208,0,0,65,65,0,0,153.85,100,100,0,0,568,566,99.65,656,640,97.56,2.7564,0.0156,16.57,0.5659556,0.6891,8.164691943,7.17999479,9,0,2,16,13.7188,2.4857,0,0
10/3/2014 10:30,ZTE,SOF,SOF043,BCMP04,SOF0431,4,48,24,16.63,3561,0,0,3532,0,0,1299,1298,0,0,7.69,99.92,99.92,0,0,129,124,96.12,128,128,100,17.0931,14.8175,102.78,86.68703,4.273275,50.63122038,44.52487627,11,1,5,0,1094.6447,245.5783,0,0
10/3/2014 11:30,ZTE,SOF,SOF043,BCMP04,SOF0432,3,48,16,9.828,1793,0,0,1768,0,0,541,539,0,0,18.42,99.63,99.63,1,0.19,126,124,98.41,128,125,97.66,8.1103,7.9575,82.52,98.11597,2.703433333,40.24962779,34.17741256,11,2,2,3,477.5058,105.9053,0,0
10/3/2014 9:30,ZTE,SOF,SOF043,BCMP04,SOF0433,4,48,24,16.63,4402,0,0,4303,0,0,1627,1625,0,0,6.14,99.88,99.88,0,0,170,169,99.41,183,182,99.45,23.8378,23.61,143.34,99.04438,5.95945,70.60959716,62.09377442,11,2,1,1,1145.7017,248.2268,0,0
10/3/2014 11:30,ZTE,SOF,SOF044,BCMP04,SOF0441,3,48,16,9.828,580,0,0,574,0,0,220,220,0,0,45.45,100,100,1,0.45,42,42,100,48,47,97.92,3.1572,1.6156,32.12,51.17192,1.0524,15.66848635,13.30467762,8,0,0,1,1052.8148,169.8228,0,0
10/3/2014 12:30,ZTE,SOF,SOF044,BCMP04,SOF0442,2,32,10,5.084,833,0,0,817,0,0,226,225,0,0,44.05,99.56,99.56,5,2.22,80,70,87.5,56,53,94.64,5.3411,2.7381,105.06,51.26472,2.67055,46.48476936,40.52427921,8,1,10,3,285.2629,58.9062,0,0
10/3/2014 12:30,ZTE,SOF,SOF044,BCMP04,SOF0443,3,48,16,9.828,1875,0,0,1671,0,0,424,424,0,0,23.58,100,100,1,0.24,109,95,87.16,117,114,97.44,6.6967,4.0642,68.14,60.68959,2.232233333,33.23424318,28.22039612,8,0,14,3,767.185,145.74,0,0
10/3/2014 12:30,ZTE,SOF,SOF046,BCMP04,SOF0461,4,48,24,16.63,1609,0,0,1582,0,0,516,516,0,0,19.38,100,100,0,0,156,156,100,173,173,100,8.6364,5.8172,51.93,67.35677,2.1591,25.58175355,22.49648346,11,0,0,0,552.1301,119.1891,0,0
10/3/2014 12:30,ZTE,SOF,SOF046,BCMP04,SOF0462,4,48,24,16.63,2436,0,0,2408,0,0,699,699,0,0,14.31,100,100,3,0.43,204,201,98.53,164,162,98.78,11.8092,8.6533,71.01,73.27592,2.9523,34.97985782,30.76113571,11,0,3,2,768.0871,146.7115,0,0
10/3/2014 12:30,ZTE,SOF,SOF046,BCMP04,SOF0463,3,48,16,9.828,2083,0,0,2050,0,0,605,604,0,0,16.5,99.83,99.83,1,0.17,191,190,99.48,160,158,98.75,11.6931,11.5833,118.98,99.06098,3.8977,58.03027295,49.27560051,11,1,1,2,1010.7685,215.4173,0,0
10/3/2014 13:30,ZTE,SOF,SOF047,BCMP04,SOF0471,4,64,22,14.9,729,0,0,710,0,0,213,213,0,0,46.95,100,100,2,0.94,81,80,98.77,134,134,100,5.1947,3.1325,34.86,60.30185,1.298675,17.26961436,14.9789504,9,0,1,0,297.1714,60.355,0,0
10/3/2014 11:30,ZTE,SOF,SOF047,BCMP04,SOF0472,3,48,16,9.828,5245,0,0,4202,0,0,582,579,0,0,17.09,99.48,99.48,1,0.17,31,29,93.55,79,74,93.67,9.2214,4.2253,93.83,45.82059,3.0738,45.76377171,38.8596713,9,3,2,5,720.0485,142.3961,0,0
10/3/2014 11:30,ZTE,SOF,SOF047,BCMP04,SOF0473,2,32,10,5.084,832,0,0,823,0,0,286,286,0,0,34.97,100,100,0,0,60,60,100,68,67,98.53,4.0736,2.4822,80.13,60.93382,2.0368,35.45343777,30.90743551,9,0,0,1,167.664,31.7452,0,0
10/3/2014 12:30,ZTE,SOF,SOF048,BCMP04,SOF0481,4,64,22,14.9,1532,0,0,1507,0,0,466,466,0,0,21.46,100,100,1,0.21,92,90,97.83,87,84,96.55,7.6117,0.4133,51.09,5.429799,1.902925,25.30485372,21.94838524,10,0,2,3,353.1549,59.9938,0,0
10/3/2014 13:30,ZTE,SOF,SOF048,BCMP04,SOF0482,4,48,24,16.63,1346,0,0,1339,0,0,369,369,0,0,27.1,100,100,0,0,110,110,100,129,121,93.8,7.4383,1.4681,44.73,19.73704,1.859575,22.03287915,19.37561865,10,0,0,8,848.6463,151.0927,0,0
10/3/2014 13:30,ZTE,SOF,SOF048,BCMP04,SOF0483,2,32,10,5.084,783,0,0,778,0,0,207,207,0,0,48.31,100,100,2,0.97,68,66,97.06,72,71,98.61,4.4203,4.1558,86.95,94.01624,2.21015,38.47084421,33.53793627,10,0,2,1,401.5102,76.3256,0,0
10/3/2014 12:30,ZTE,SOF,SOF049,BCMP04,SOF0491,2,32,10,5.084,494,0,0,490,0,0,158,158,0,0,63.29,100,100,1,0.63,35,34,97.14,30,30,100,2.4653,1.5278,48.49,61.97217,1.23265,21.45604874,18.70485584,6,0,1,0,69.2393,16.4979,0,0
10/3/2014 6:30,ZTE,SOF,SOF049,BCMP04,SOF0492,2,32,10,5.084,494,0,0,485,0,0,77,77,0,0,129.87,100,100,0,0,45,45,100,43,43,100,1.7083,0.8564,33.6,50.13171,0.85415,14.86771105,12.96130501,6,0,0,0,451.0693,85.641,0,0
10/3/2014 11:30,ZTE,SOF,SOF049,BCMP04,SOF0493,2,32,10,5.084,808,0,0,760,0,0,162,162,0,0,61.73,100,100,1,0.62,42,39,92.86,38,38,100,2.2292,1.0119,43.85,45.39297,1.1146,19.40121845,16.91350531,6,0,3,0,308.1836,59.0371,0,0
10/2/2014 17:30,ZTE,SOF,SOF050,BCMP04,SOF0501,2,0,10,5.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/2/2014 17:30,ZTE,SOF,SOF050,BCMP04,SOF0502,2,0,10,5.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/2/2014 17:30,ZTE,SOF,SOF050,BCMP04,SOF0503,2,0,10,5.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/2/2014 17:30,ZTE,SOF,SOF051,BCMP04,SOF0511,2,0,10,5.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/2/2014 17:30,ZTE,SOF,SOF051,BCMP04,SOF0512,2,0,10,5.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/2/2014 17:30,ZTE,SOF,SOF051,BCMP04,SOF0513,2,0,10,5.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/3/2014 11:30,ZTE,SOF,SOF052,BCMP04,SOF0521,3,48,16,9.828,2775,0,0,2756,0,0,882,880,0,0,11.31,99.77,99.77,1,0.11,175,174,99.43,178,177,99.44,12.9094,12.9094,131.35,100,4.303133333,64.06650124,54.40117994,9,2,1,1,822.8177,211.8897,0,0
10/3/2014 12:30,ZTE,SOF,SOF052,BCMP04,SOF0522,4,64,22,14.9,2515,0,0,2462,0,0,753,753,0,0,13.28,100,100,1,0.13,213,180,84.51,184,184,100,11.3742,8.2144,76.34,72.21959,2.84355,37.81316489,32.79757785,9,0,33,0,1282.0614,220.4943,0,0
10/3/2014 12:30,ZTE,SOF,SOF052,BCMP04,SOF0523,2,32,10,5.084,1370,0,0,1361,0,0,343,343,0,0,29.15,100,100,1,0.29,84,83,98.81,101,96,95.05,5.2114,5.2,102.51,99.78124,2.6057,45.35596171,39.54021244,9,0,1,5,391.2927,98.7303,0,0
10/3/2014 11:30,ZTE,SOF,SOF053,BCMP04,SOF0531,2,32,10,5.084,1321,0,0,1280,0,0,385,385,0,0,25.97,100,100,0,0,69,69,100,66,64,96.97,5.9047,5.7683,116.14,97.68998,2.95235,51.38990426,44.80045524,6,0,0,2,410.9144,100.6817,0,0
10/3/2014 11:30,ZTE,SOF,SOF053,BCMP04,SOF0532,2,32,10,5.084,918,0,0,907,0,0,348,347,0,0,28.65,99.71,99.71,0,0,49,49,100,51,51,100,6.1231,6.045,120.44,98.72451,3.06155,53.29068755,46.45751138,6,1,0,0,371.7289,83.5931,0,0
10/3/2014 6:30,ZTE,SOF,SOF053,BCMP04,SOF0533,2,32,10,5.084,1209,0,0,1180,0,0,341,340,0,0,29.24,99.71,99.71,0,0,92,92,100,113,111,98.23,5.6878,5.6131,111.88,98.68667,2.8439,49.50217581,43.15477997,6,1,0,2,1066.076,441.5118,0,0
10/3/2014 12:30,ZTE,SOF,SOF054,BCMP04,SOF0541,2,40,9,4.345,519,0,0,498,0,0,142,142,0,0,70.42,100,100,2,1.41,14,14,100,14,12,85.71,1.7111,0.8383,39.38,48.99187,0.85555,17.41045991,14.89208007,8,0,0,2,157.6565,16.8424,0,0
10/3/2014 13:30,ZTE,SOF,SOF054,BCMP04,SOF0542,2,40,9,4.345,489,0,0,481,0,0,120,120,0,0,83.33,100,100,0,0,107,107,100,101,100,99.01,2.6522,1.4917,61.04,56.24387,1.3261,26.98616199,23.08268059,8,0,0,1,409.0723,91.0581,0,0
10/3/2014 12:30,ZTE,SOF,SOF054,BCMP04,SOF0543,4,72,21,14.04,1451,0,0,1442,0,0,432,432,0,0,23.15,100,100,0,0,175,175,100,197,192,97.46,7.9386,5.3869,56.54,67.85705,1.98465,28.10123894,24.17356882,8,0,0,5,257.9874,58.2243,0,0
10/3/2014 11:30,ZTE,SOF,SOF055,BCMP05,SOF0551,6,56,39,30.08,6913,0,0,6619,1,0.02,3019,3017,0,0,3.31,99.92,99.93,1,0.03,2141,2068,96.59,1591,1573,98.87,27.8806,23.2475,92.69,83.38235,4.646766667,47.15136141,41.75617792,12,3,73,18,432.6711,81.6643,0,0
10/3/2014 11:30,ZTE,SOF,SOF055,BCMP05,SOF0552,4,56,23,15.76,5348,0,0,5147,0,0,1989,1983,0,0,5.01,99.7,99.7,3,0.15,625,609,97.44,529,524,99.05,20.7197,20.4467,131.47,98.68241,5.179925,64.91134085,56.71968245,12,6,16,5,161.8098,22.2523,0,0
10/3/2014 12:30,ZTE,SOF,SOF055,BCMP05,SOF0553,2,16,13,7.402,3089,0,0,2971,0,0,1136,1129,0,0,8.75,99.38,99.38,7,0.62,342,339,99.12,263,260,98.86,11.7189,9.6419,158.32,82.2765,5.85945,74.35850254,63.75897715,12,7,3,3,138.9961,41.8667,0,0
10/3/2014 12:30,ZTE,SOF,SOF055B,BCMP05,SOF0557,2,8,14,8.2,518,0,0,518,0,0,229,228,0,0,43.48,99.56,99.56,1,0.44,1206,1199,99.42,1451,1423,98.07,9.0972,8.9217,110.94,98.07082,4.5486,51.95431182,45.14739454,8,1,7,28,93.5204,12.8117,0,0
10/3/2014 12:30,ZTE,SOF,SOF055B,BCMP05,SOF0558,4,32,27,19.27,1028,0,0,1027,0,0,510,510,0,0,19.61,100,100,3,0.59,1000,991,99.1,1301,1294,99.46,14.3617,9.7961,74.53,68.20989,3.590425,37.4100026,32.64022727,8,0,9,7,57.6625,11.7793,0,0
10/3/2014 12:30,ZTE,SOF,SOF055B,BCMP05,SOF0559,2,8,14,8.2,326,0,0,323,0,0,146,146,0,0,68.49,100,100,2,1.37,460,455,98.91,576,558,96.88,4.2581,0.2036,51.93,4.781476,2.12905,24.31810394,21.13200993,8,0,5,18,20.3557,5.7303,0,0
10/3/2014 13:30,ZTE,SOF,SOF057,BCMP04,SOF0571,6,88,36,27.34,1259,0,0,1177,0,0,505,505,0,0,19.8,100,100,3,0.59,24,24,100,31,24,77.42,12.7553,0.2439,46.65,1.912146,2.125883333,23.87291784,20.89662516,12,0,0,7,100.1969,21.8057,0,0
10/3/2014 6:30,ZTE,SOF,SOF057,BCMP04,SOF0572,2,24,12,6.615,738,0,0,686,0,0,252,250,0,0,39.37,99.21,99.21,2,0.8,11,11,100,12,11,91.67,5.265,4.7639,79.59,90.48243,2.6325,37.5,31.65965123,12,2,0,1,848.9997,140.4531,0,0
10/3/2014 11:30,ZTE,SOF,SOF057,BCMP04,SOF0573,4,56,24,16.63,4650,0,0,4377,0,0,1001,1001,0,0,9.99,100,100,4,0.4,156,156,100,151,149,98.68,14.5631,6.5186,87.57,44.76107,3.640775,43.13714455,37.93461839,12,0,0,2,250.2749,65.3453,0,0
10/2/2014 17:30,ZTE,SOF,SOF058,BCMP05,SOF0581,2,0,10,5.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
10/2/2014 17:30,ZTE,SOF,SOF058,BCMP05,SOF0582,2,0,10,5.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
10/3/2014 12:30,ZTE,SOF,SOF059,BCMP04,SOF0591,3,40,18,11.49,1551,0,0,1505,0,0,655,653,0,0,15.22,99.69,99.69,1,0.15,46,45,97.83,48,46,95.83,13.0864,11.1181,113.89,84.9592,4.362133333,55.14707122,47.86539868,11,2,1,2,211.7444,36.2481,0,0
10/3/2014 12:30,ZTE,SOF,SOF059,BCMP04,SOF0592,4,56,24,16.63,1772,0,0,1689,0,0,743,743,0,0,13.46,100,100,2,0.27,31,31,100,31,31,100,13.5211,13.1311,81.31,97.11562,3.380275,40.05065166,35.22036989,11,0,0,0,155.8905,34.2507,0,0
10/3/2014 12:30,ZTE,SOF,SOF059,BCMP04,SOF0593,4,48,25,17.51,1283,0,0,1254,0,0,621,621,0,0,16.1,100,100,0,0,44,44,100,45,44,97.78,6.1347,0.0989,35.04,1.612141,1.533675,17.2274642,15.23770492,11,0,0,1,137.0854,26.3822,0,0
